date,stock_id,country,revenue,revenue_month,revenue_year,yoy,mom
2022-09-01,3017,Taiwan,4978025000,8,2022,27.24736297907637,2.5946548412047576
2022-10-01,3017,Taiwan,5052491000,9,2022,25.668662942738774,1.4958944561347165
2022-11-01,3017,Taiwan,5070419000,10,2022,25.755437543155104,0.3548348725410877
2022-12-01,3017,Taiwan,5141934000,11,2022,24.486450485496135,1.4104357056093475
2023-01-01,3017,Taiwan,4564663000,12,2022,12.706142160468348,-11.226729086759967
2023-02-01,3017,Taiwan,2810770000,1,2023,-35.42181551919388,-38.423274620711325
2023-03-01,3017,Taiwan,4257923000,2,2023,5.181297745280289,51.48599849863204
2023-04-01,3017,Taiwan,4765845000,3,2023,13.68473857981054,11.92886766623069
2023-05-01,3017,Taiwan,4814286000,4,2023,6.632483100176301,1.0164199633013737
2023-06-01,3017,Taiwan,4989301000,5,2023,10.067684564032309,3.6353261937491776
2023-07-01,3017,Taiwan,5067302000,6,2023,7.442932162748006,1.563365289045504
2023-08-01,3017,Taiwan,5153183000,7,2023,6.204575352386543,1.694807216937133
2023-09-01,3017,Taiwan,5251705000,8,2023,5.497762666921124,1.9118668985751208
2023-10-01,3017,Taiwan,5363932000,9,2023,6.164107961795473,2.1369631386378263
2023-11-01,3017,Taiwan,5513752000,10,2023,8.743518040619524,2.793100285387662
2023-12-01,3017,Taiwan,5588259000,11,2023,8.680099744570825,1.351294000890868
2024-01-01,3017,Taiwan,5618098000,12,2023,23.07804541101939,0.533958787522204
2024-02-01,3017,Taiwan,5675421000,1,2024,101.91694802491841,1.0203275200966644
2024-03-01,3017,Taiwan,4553084000,2,2024,6.932041748993578,-19.775396397905986
2024-04-01,3017,Taiwan,5080183000,3,2024,6.595640437320149,11.576746662262316
2024-05-01,3017,Taiwan,5188203000,4,2024,7.766821497518017,2.126301355679505
2024-06-01,3017,Taiwan,5283456000,5,2024,5.895715652352895,1.8359536047452218
2024-07-01,3017,Taiwan,6012196000,6,2024,18.646885462914973,13.792865881725902
2024-08-01,3017,Taiwan,6131081000,7,2024,18.976582046474967,1.9773972771346848
2024-09-01,3017,Taiwan,6582321000,8,2024,25.336838226823488,7.359876667752396
2024-10-01,3017,Taiwan,6351281000,9,2024,18.407187115720337,-3.510008095928474
2024-11-01,3017,Taiwan,7080952000,10,2024,28.42347642766667,11.488564275458767
2024-12-01,3017,Taiwan,7192067000,11,2024,28.699600358537424,1.5692099028492112
2025-01-01,3017,Taiwan,6631051000,12,2024,18.03017676088954,-7.800483504950662
2025-02-01,3017,Taiwan,6801065000,1,2025,19.833665202986705,2.5639072901113336
2025-03-01,3017,Taiwan,8022033000,2,2025,76.18899629350129,17.952600070724213
2025-04-01,3017,Taiwan,8509853000,3,2025,67.51075699438387,6.081002159926285
2025-05-01,3017,Taiwan,9108166000,4,2025,75.55531269690104,7.030826501938403
2025-06-01,3017,Taiwan,9880100000,5,2025,87.00070559875961,8.47518589362557
2025-07-01,3017,Taiwan,10606243000,6,2025,76.41212961121029,7.349551117903674
2025-08-01,3017,Taiwan,11811435000,7,2025,92.64849053535585,11.363043445261445
2025-09-01,3017,Taiwan,12622156000,8,2025,91.75843900654495,6.863865398234847
2025-10-01,3017,Taiwan,14503309000,9,2025,128.352500857701,14.90357907159443
2025-11-01,3017,Taiwan,16451489000,10,2025,132.33442339391655,13.432658712573797
2025-12-01,3017,Taiwan,17382240000,11,2025,141.68629129845428,5.65754868753825
2026-01-01,3017,Taiwan,13941273000,12,2025,110.24228285983627,-19.795877861541435
2026-02-01,3017,Taiwan,17003457000,1,2026,150.01168199392302,21.964880825445434
2026-03-01,3017,Taiwan,14017320000,2,2026,74.7352572595999,-17.561940492453974
