date,stock_id,country,revenue,revenue_month,revenue_year,yoy,mom
2023-02-01,3131,Taiwan,247797000,1,2023,-25.70696168375607,-7.94307112765531
2023-03-01,3131,Taiwan,250081000,2,2023,-16.47484369155133,0.9217222161688854
2023-04-01,3131,Taiwan,315455000,3,2023,9.295799047206588,26.1411302737913
2023-05-01,3131,Taiwan,260001000,4,2023,-5.1302447265389794,-17.579052479751468
2023-06-01,3131,Taiwan,274485000,5,2023,-4.266895462107501,5.570747804816145
2023-07-01,3131,Taiwan,327563000,6,2023,0.07209915466797057,19.337304406433866
2023-08-01,3131,Taiwan,305631000,7,2023,-6.379687432992909,-6.695505902681321
2023-09-01,3131,Taiwan,235597000,8,2023,-15.211093236595008,-22.914560368548997
2023-10-01,3131,Taiwan,289134000,9,2023,-2.6753556257195,22.723973565028423
2023-11-01,3131,Taiwan,310048000,10,2023,-19.572711873639758,7.233324340963021
2023-12-01,3131,Taiwan,468403000,11,2023,30.980051116567033,51.074349778098885
2024-01-01,3131,Taiwan,259799000,12,2023,-3.4843114964818844,-44.535154557080126
2024-02-01,3131,Taiwan,320499000,1,2024,29.339338248647074,23.364216182510322
2024-03-01,3131,Taiwan,277114000,2,2024,10.809697657958829,-13.536703702663655
2024-04-01,3131,Taiwan,300524000,3,2024,-4.733163208698543,8.44778683141234
2024-05-01,3131,Taiwan,339170000,4,2024,30.4494982711605,12.859538672452109
2024-06-01,3131,Taiwan,300092000,5,2024,9.32910723718965,-11.52165580682254
2024-07-01,3131,Taiwan,322457000,6,2024,-1.5587841117586487,7.452714500886404
2024-08-01,3131,Taiwan,332645000,7,2024,8.83876308358773,3.159491032912909
2024-09-01,3131,Taiwan,327076000,8,2024,38.828592893797456,-1.6741571344827122
2024-10-01,3131,Taiwan,331973000,9,2024,14.816313543201431,1.4972055424427255
2024-11-01,3131,Taiwan,378041000,10,2024,21.929830219836923,13.877032168278735
2024-12-01,3131,Taiwan,353170000,11,2024,-24.601251486433696,-6.578916043497928
2025-01-01,3131,Taiwan,490702000,12,2024,88.87755534085966,38.94215250445961
2025-02-01,3131,Taiwan,371041000,1,2025,15.769783993085774,-24.38567603148143
2025-03-01,3131,Taiwan,382546000,2,2025,38.04643576289904,3.1007354982333535
2025-04-01,3131,Taiwan,487227000,3,2025,62.12582023399129,27.364290830383787
2025-05-01,3131,Taiwan,560865000,4,2025,65.3639767668131,15.11369443811612
2025-06-01,3131,Taiwan,521676000,5,2025,73.83868946856298,-6.987242919419112
2025-07-01,3131,Taiwan,547720000,6,2025,69.85830668895387,4.992370743526631
2025-08-01,3131,Taiwan,556771000,7,2025,67.3769333674037,1.652486672022202
2025-09-01,3131,Taiwan,475316000,8,2025,45.32279959397816,-14.629892720705639
2025-10-01,3131,Taiwan,461509000,9,2025,39.02004078644949,-2.904804382768511
2025-11-01,3131,Taiwan,576826000,10,2025,52.582920900114004,24.98694499998917
2025-12-01,3131,Taiwan,565584000,11,2025,60.14497267604837,-1.9489412751852342
2026-01-01,3131,Taiwan,1007414000,12,2025,105.30056938834566,78.11925372712099
2026-02-01,3131,Taiwan,526758000,1,2026,41.967599268005415,-47.7118642385355
2026-03-01,3131,Taiwan,580768000,2,2026,51.816513569609924,10.253285189783545
