date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-03-22,3324,15719694,2955400225,183.0,193.5,182.0,192.0,13.5,13138
2023-03-23,3324,4447748,850129976,190.0,193.5,188.5,192.0,0.0,6251
2023-03-24,3324,3537952,678080983,193.0,195.0,186.0,194.5,2.5,3341
2023-03-27,3324,8854709,1824039464,200.5,213.5,196.0,213.5,19.0,19849
2023-03-28,3324,8887432,1892066856,215.5,221.0,206.0,209.0,-4.5,6640
2023-03-29,3324,14906897,3285384194,214.5,229.5,210.5,216.0,7.0,17599
2023-03-30,3324,7574037,1682495432,221.5,225.0,218.0,222.0,6.0,6360
2023-03-31,3324,3337775,736361344,223.0,224.5,217.0,220.5,-1.5,6260
2023-04-06,3324,7102223,1600247350,222.0,229.5,216.0,226.0,5.5,14968
2023-04-07,3324,6627621,1512588499,230.0,233.0,223.0,230.0,4.0,8108
2023-04-10,3324,10741422,2543106289,228.0,246.0,227.0,245.0,15.0,11571
2023-04-11,3324,10882665,2701057158,244.0,253.0,242.0,250.0,5.0,12368
2023-04-12,3324,6800917,1720505518,251.0,255.5,249.0,254.5,4.5,7069
2023-04-13,3324,5502465,1373264363,253.0,254.0,246.0,249.0,-5.5,13686
2023-04-14,3324,4074354,1017819194,249.5,253.0,247.5,247.5,-1.5,5607
2023-04-17,3324,3212063,805816581,247.0,254.0,246.5,251.0,3.5,7163
2023-04-18,3324,10619055,2644606685,254.5,258.5,241.0,249.0,-2.0,14226
2023-04-19,3324,3069569,755411952,249.0,250.0,243.0,243.0,-6.0,3303
2023-04-20,3324,4430469,1061119216,243.0,245.0,235.5,239.0,-4.0,4087
2023-04-21,3324,6475925,1502057578,237.5,241.5,227.0,231.5,-7.5,10725
2023-04-24,3324,2883969,680790389,231.0,239.0,230.5,237.0,5.5,4915
2023-04-25,3324,5218107,1187295247,236.0,238.0,220.5,226.5,-10.5,5115
2023-04-26,3324,4185595,955889590,226.5,232.5,225.0,229.0,2.5,4071
2023-04-27,3324,10256819,2460946077,228.5,249.0,225.0,249.0,20.0,9366
2023-04-28,3324,10043221,2493448358,250.0,251.5,243.5,248.0,-1.0,8821
2023-05-02,3324,6267643,1568477862,249.0,254.0,247.0,249.0,1.0,4658
2023-05-03,3324,7530967,1812569879,247.5,250.0,233.5,233.5,-15.5,6205
2023-05-04,3324,9379685,2232969456,239.5,242.5,233.0,235.5,2.0,9604
2023-05-05,3324,15225966,3707506905,235.5,250.5,235.5,240.5,5.0,12469
2023-05-08,3324,12953794,3201284592,235.5,253.0,234.5,250.0,9.5,10929
2023-05-09,3324,12887769,3224993865,252.0,256.0,241.0,255.5,5.5,17196
2023-05-10,3324,6568765,1647007113,255.0,255.0,247.0,251.0,-4.5,8918
2023-05-11,3324,5595082,1394150230,252.5,252.5,246.0,247.0,-4.0,4372
2023-05-12,3324,6463262,1594898718,246.0,250.5,242.5,248.5,1.5,4135
2023-05-15,3324,9808730,2307790704,244.0,245.0,230.0,231.5,-17.0,8745
2023-05-16,3324,6240908,1469682695,233.0,240.0,230.5,238.0,6.5,5677
2023-05-17,3324,9073193,2240260983,238.0,254.0,236.0,248.5,10.5,7556
2023-05-18,3324,8243181,2094691323,251.0,259.0,249.0,258.0,9.5,10642
2023-05-19,3324,9123032,2354137202,258.0,266.0,248.5,262.5,4.5,14615
2023-05-22,3324,5555977,1424742812,262.0,262.0,252.5,252.5,-10.0,9260
2023-05-23,3324,5429873,1363831607,254.0,255.0,248.5,249.0,-3.5,4267
2023-05-24,3324,3784931,943630112,248.0,253.0,244.5,252.0,3.0,3132
2023-05-25,3324,14275315,3815789362,262.5,275.0,257.0,274.0,22.0,11893
2023-05-26,3324,13649100,3780542476,275.0,283.0,269.5,279.0,5.0,13696
2023-05-29,3324,7203052,1989464989,283.5,283.5,270.5,273.5,-5.5,7334
2023-05-30,3324,4386852,1182767406,273.0,273.5,265.0,271.5,-2.0,4055
2023-05-31,3324,3460494,941916493,272.5,277.5,268.0,270.0,-1.5,3164
2023-06-01,3324,3352627,904900965,270.0,272.5,267.5,269.0,-1.0,4002
2023-06-02,3324,16395366,4678199462,282.5,293.0,276.0,285.5,16.5,11289
2023-06-05,3324,10156143,2828131371,286.0,287.0,272.5,280.0,-5.5,12545
2023-06-06,3324,8626787,2458475792,278.5,291.5,276.0,285.0,5.0,7098
2023-06-07,3324,6506672,1888652050,286.0,296.0,283.0,295.0,10.0,5480
2023-06-08,3324,5537433,1593173999,291.0,292.0,283.5,286.0,-9.0,7008
2023-06-09,3324,8447978,2507006871,288.0,305.0,288.0,298.5,12.5,6682
2023-06-12,3324,4357284,1280391207,298.5,299.5,291.0,291.0,-7.5,7615
2023-06-13,3324,7738361,2278738301,296.0,300.0,288.0,295.0,4.0,5986
2023-06-14,3324,3534116,1033260693,291.5,298.0,289.0,291.0,-4.0,3291
2023-06-15,3324,7278046,2177262072,294.5,304.5,292.5,300.5,9.5,5328
