date,stock_id,country,revenue,revenue_month,revenue_year,yoy,mom
2023-05-01,2330,Taiwan,147899735000,4,2023,-14.291521494652837,1.7133839345602198
2023-06-01,2330,Taiwan,176537345000,5,2023,-4.936894008346826,19.362854166033493
2023-07-01,2330,Taiwan,156404174000,6,2023,-11.0703269893769,-11.404482717240372
2023-08-01,2330,Taiwan,177616220000,7,2023,-4.897374871273142,13.56232730719833
2023-09-01,2330,Taiwan,188686256000,8,2023,-13.499203334730792,6.232559166049145
2023-10-01,2330,Taiwan,180430282000,9,2023,-13.357835857202394,-4.375503640286338
2023-11-01,2330,Taiwan,243202811000,10,2023,15.664556080831327,34.790462168650826
2023-12-01,2330,Taiwan,206026179000,11,2023,-7.489611651357764,-15.28626739433534
2024-01-01,2330,Taiwan,176299866000,12,2023,-8.444305964260268,-14.428415429672171
2024-02-01,2330,Taiwan,215785127000,1,2024,7.865303780428601,22.396648333243775
2024-03-01,2330,Taiwan,181648270000,2,2024,11.321755927964471,-15.819837759253907
2024-04-01,2330,Taiwan,195210804000,3,2024,34.250081350221386,7.466371135822003
2024-05-01,2330,Taiwan,236021112000,4,2024,59.58183562668318,20.90576298225788
2024-06-01,2330,Taiwan,229620372000,5,2024,30.06900721204344,-2.711935362799245
2024-07-01,2330,Taiwan,207868693000,6,2024,32.904824522138384,-9.472887275001884
2024-08-01,2330,Taiwan,256953058000,7,2024,44.66756358174946,23.61315900514176
2024-09-01,2330,Taiwan,250866368000,8,2024,32.954234886085175,-2.36879453678267
2024-10-01,2330,Taiwan,251872717000,9,2024,39.59559016817364,0.4011494278898242
2024-11-01,2330,Taiwan,314239713000,10,2024,29.208914859129642,24.76131466037268
2024-12-01,2330,Taiwan,276058358000,11,2024,33.9918836236826,-12.150391379717174
2025-01-01,2330,Taiwan,278163107000,12,2024,57.77839955930539,0.7624290078549256
2025-02-01,2330,Taiwan,293288038000,1,2025,35.91670662269508,5.4374324342012725
2025-03-01,2330,Taiwan,260008796000,2,2025,43.13860297155596,-11.346948285698577
2025-04-01,2330,Taiwan,285956830000,3,2025,46.486169894572015,9.9796754568257
2025-05-01,2330,Taiwan,349566940000,4,2025,48.108335325528,22.244654901231065
2025-06-01,2330,Taiwan,320515951000,5,2025,39.58515449143163,-8.310565352661781
2025-07-01,2330,Taiwan,263708978000,6,2025,26.863249195490923,-17.72360246744786
2025-08-01,2330,Taiwan,323165707000,7,2025,25.76838334416709,22.546342354714977
2025-09-01,2330,Taiwan,335771691000,8,2025,33.84484085168404,3.9007802272782666
2025-10-01,2330,Taiwan,330980920000,9,2025,31.408007958241857,-1.426794196298098
2025-11-01,2330,Taiwan,367473051000,10,2025,16.9403597946896,11.025448536429238
2025-12-01,2330,Taiwan,343613802000,11,2025,24.471435854878187,-6.492788773237146
2026-01-01,2330,Taiwan,335003568000,12,2025,20.434219912563755,-2.505788169708034
2026-02-01,2330,Taiwan,401255128000,1,2026,36.81264695834612,19.77637444148057
2026-03-01,2330,Taiwan,317656613000,2,2026,22.17148722922435,-20.83425460920215
