date,stock_id,country,revenue,revenue_month,revenue_year,yoy,mom
2022-10-01,1519,Taiwan,781296000,9,2022,23.13239834393721,53.24938213487114
2022-11-01,1519,Taiwan,558201000,10,2022,-1.576154036040489,-28.554478712293417
2022-12-01,1519,Taiwan,844380000,11,2022,-2.99344236681387,51.268091601412394
2023-01-01,1519,Taiwan,1262908000,12,2022,-22.2805280385881,49.56630900779271
2023-02-01,1519,Taiwan,184019000,1,2023,-38.69793193507982,-85.42894652658785
2023-03-01,1519,Taiwan,306963000,2,2023,-41.54021070914368,66.81049239480706
2023-04-01,1519,Taiwan,1049563000,3,2023,84.0934882701162,241.9184071044393
2023-05-01,1519,Taiwan,1084596000,4,2023,122.08489464954849,3.337865378257421
2023-06-01,1519,Taiwan,614688000,5,2023,-1.1819175615715993,-43.32562539415598
2023-07-01,1519,Taiwan,1403435000,6,2023,50.151549355447166,128.3166419386746
2023-08-01,1519,Taiwan,1241976000,7,2023,251.19782829996606,-11.504558458353964
2023-09-01,1519,Taiwan,961051000,8,2023,88.50790475069633,-22.619197150347514
2023-10-01,1519,Taiwan,1441440000,9,2023,84.49345702525035,49.98579679954549
2023-11-01,1519,Taiwan,1345186000,10,2023,140.98595308858276,-6.677627927627928
2023-12-01,1519,Taiwan,1691816000,11,2023,100.36192235723252,25.768183730725713
2024-01-01,1519,Taiwan,2575007000,12,2023,103.89505807232196,52.20372664639654
2024-02-01,1519,Taiwan,674596000,1,2024,266.59040642542345,-73.80216830478518
2024-03-01,1519,Taiwan,804939000,2,2024,162.22671787805047,19.321638432484043
2024-04-01,1519,Taiwan,1557966000,3,2024,48.439493389153384,93.55081565186927
2024-05-01,1519,Taiwan,1466362000,4,2024,35.19891277489498,-5.879717529137352
2024-06-01,1519,Taiwan,1253062000,5,2024,103.85333697745848,-14.546203461355379
2024-07-01,1519,Taiwan,1926418000,6,2024,37.26449746514802,53.73684622149582
2024-08-01,1519,Taiwan,2003638000,7,2024,61.32662788974987,4.008475834424297
2024-09-01,1519,Taiwan,1587327000,8,2024,65.16574042376524,-20.777755263176278
2024-10-01,1519,Taiwan,1765912000,9,2024,22.5102675102675,11.250674876695221
2024-11-01,1519,Taiwan,1968763000,10,2024,46.356191634465425,11.487038991750431
2024-12-01,1519,Taiwan,1685771000,11,2024,-0.3573083597743443,-14.37410191069215
2025-01-01,1519,Taiwan,3508025000,12,2024,36.23361023872944,108.09617676422243
2025-02-01,1519,Taiwan,1275049000,1,2025,89.00927369862852,-63.65336621033202
2025-03-01,1519,Taiwan,1176341000,2,2025,46.140390762529826,-7.7415064048518945
2025-04-01,1519,Taiwan,1969871000,3,2025,26.438638583897212,67.45748044147062
2025-05-01,1519,Taiwan,2113986000,4,2025,44.16535616716746,7.315961298988616
2025-06-01,1519,Taiwan,1628913000,5,2025,29.994605215065185,-22.945894627495168
2025-07-01,1519,Taiwan,2330489000,6,2025,20.975250438897476,43.070194663557835
2025-08-01,1519,Taiwan,2235813000,7,2025,11.587672024587281,-4.062495038594904
2025-09-01,1519,Taiwan,1703482000,8,2025,7.317647844458008,-23.809281008742676
2025-10-01,1519,Taiwan,1892504000,9,2025,7.168647135304584,11.09621352030723
2025-11-01,1519,Taiwan,2231989000,10,2025,13.370121238564515,17.93840330060068
2025-12-01,1519,Taiwan,1975829000,11,2025,17.20625162017855,-11.47675907004918
2026-01-01,1519,Taiwan,3888791000,12,2025,10.854141575387866,96.81819631152291
2026-02-01,1519,Taiwan,1356774000,1,2026,6.409557593472881,-65.11064749944134
2026-03-01,1519,Taiwan,1363202000,2,2026,15.88493472556003,0.4737708711988864
