date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2020-12-23,8064,523502,7676162,14.65,14.85,14.5,14.75,0.1,239
2020-12-24,8064,331209,4905471,14.8,14.95,14.7,14.8,0.05,183
2020-12-25,8064,1446259,21772514,14.9,15.2,14.85,15.15,0.35,608
2020-12-28,8064,5464721,84890048,15.3,15.85,15.15,15.55,0.4,1911
2020-12-29,8064,1138475,17380606,15.6,15.6,15.15,15.2,-0.35,559
2020-12-30,8064,593236,8986230,15.2,15.3,15.05,15.2,0.0,297
2020-12-31,8064,724650,11015007,15.45,15.45,15.1,15.1,-0.1,318
2021-01-04,8064,1898860,29364009,15.15,15.7,15.15,15.6,0.5,765
2021-01-05,8064,3001945,47627171,15.7,16.2,15.55,15.55,-0.05,1394
2021-01-06,8064,5729783,91166958,15.65,16.4,15.3,15.3,-0.25,2331
2021-01-07,8064,6662377,107488362,15.45,16.4,15.3,16.35,1.05,2374
2021-01-08,8064,4169141,67846278,16.5,16.85,15.85,16.25,-0.1,1837
2021-01-11,8064,4133839,68856482,16.6,16.85,16.45,16.65,0.4,1692
2021-01-12,8064,6842184,115564960,17.0,17.2,16.35,16.55,-0.1,2795
2021-01-13,8064,1792763,29497132,16.55,16.95,16.25,16.45,-0.1,835
2021-01-14,8064,1396231,22832804,16.45,16.65,16.2,16.4,-0.05,637
2021-01-15,8064,1695924,27050851,16.45,16.5,15.7,15.7,-0.7,726
2021-01-18,8064,635648,9819956,15.7,15.95,15.1,15.65,-0.05,331
2021-01-19,8064,603717,9534051,16.1,16.1,15.6,15.6,-0.05,335
2021-01-20,8064,1639003,24655344,15.65,15.65,14.8,14.8,-0.8,669
2021-01-21,8064,5855784,91960176,14.8,16.05,14.8,15.4,0.6,1903
2021-01-22,8064,1581158,24710687,15.4,15.85,15.4,15.7,0.3,736
2021-01-25,8064,747211,11585494,15.75,15.75,15.25,15.55,-0.15,352
2021-01-26,8064,545293,8389323,15.6,15.75,15.2,15.5,-0.05,302
2021-01-27,8064,460932,7094026,15.4,15.55,15.3,15.3,-0.2,227
2021-01-28,8064,584725,8823114,15.1,15.35,15.0,15.05,-0.25,247
2021-01-29,8064,455134,6825662,15.3,15.35,14.85,14.95,-0.1,257
2021-02-01,8064,358231,5252013,15.0,15.0,14.5,14.75,-0.2,231
2021-02-02,8064,457889,6866463,14.85,15.25,14.8,14.9,0.15,262
2021-02-03,8064,250019,3725051,14.9,15.05,14.85,14.85,-0.05,154
2021-02-04,8064,226795,3352694,14.85,14.9,14.7,14.85,0.0,160
2021-02-05,8064,450160,6620136,14.95,14.95,14.6,14.65,-0.2,263
2021-02-17,8064,467919,6941499,14.8,15.0,14.7,14.95,0.3,251
2021-02-18,8064,620641,9307773,15.0,15.2,14.9,15.1,0.15,266
2021-02-19,8064,319305,4812581,15.0,15.2,15.0,15.15,0.05,190
2021-02-22,8064,737411,11189947,15.25,15.4,15.0,15.2,0.05,360
2021-02-23,8064,586223,8913734,15.2,15.35,15.0,15.2,0.0,281
2021-02-24,8064,507024,7728411,15.3,15.35,15.15,15.2,0.0,293
2021-02-25,8064,527350,8035460,15.35,15.35,15.2,15.25,0.05,250
2021-02-26,8064,741453,11353886,15.25,15.45,15.05,15.4,0.15,310
2021-03-02,8064,696044,10609810,15.5,15.65,15.05,15.05,-0.35,338
2021-03-03,8064,433402,6528171,15.05,15.2,14.9,15.15,0.1,251
2021-03-04,8064,559164,8384249,15.2,15.2,14.9,14.9,-0.25,316
2021-03-05,8064,399306,5914614,14.9,14.95,14.75,14.8,-0.1,293
2021-03-08,8064,553617,8178969,14.95,14.95,14.7,14.7,-0.1,288
2021-03-09,8064,313043,4593435,14.7,14.8,14.6,14.65,-0.05,207
2021-03-10,8064,241429,3575252,14.8,14.85,14.75,14.85,0.2,156
2021-03-11,8064,540805,8171654,15.0,15.2,14.95,15.05,0.2,303
2021-03-12,8064,261618,3938548,15.1,15.15,15.0,15.05,0.0,191
2021-03-15,8064,399268,6020379,15.15,15.2,15.0,15.05,0.0,266
2021-03-16,8064,457531,6934482,15.15,15.25,15.05,15.25,0.2,283
2021-03-17,8064,1047744,16143312,15.35,15.5,15.3,15.35,0.1,501
2021-03-18,8064,5228113,84130419,15.6,16.3,15.55,16.15,0.8,2077
2021-03-19,8064,1869033,30293610,16.05,16.45,15.8,16.4,0.25,1010
2021-03-22,8064,2443689,40247564,16.75,16.75,16.2,16.65,0.25,1118
2021-03-23,8064,5755178,96419414,16.75,17.2,16.05,16.05,-0.6,2316
2021-03-24,8064,1143729,18199862,16.0,16.3,15.7,15.85,-0.2,570
2021-03-25,8064,1194235,18871088,16.1,16.1,15.5,15.6,-0.25,644
2021-03-26,8064,1435482,22551973,15.65,16.3,15.4,16.2,0.6,645
2021-03-29,8064,1223209,19495295,16.2,16.2,15.85,15.85,-0.35,546
2021-03-30,8064,629882,9985799,15.8,16.0,15.8,15.85,0.0,310
2021-03-31,8064,524731,8331997,15.85,16.1,15.8,15.8,-0.05,306
2021-04-01,8064,699296,10969999,15.8,15.85,15.6,15.75,-0.05,346
2021-04-06,8064,675343,10668602,15.85,15.9,15.7,15.75,0.0,310
2021-04-07,8064,4765222,77773255,15.85,16.8,15.7,16.8,1.05,1763
2021-04-08,8064,23025016,414765011,16.9,18.45,16.9,18.05,1.25,8271
2021-04-09,8064,16556127,316899063,19.0,19.5,18.7,19.2,1.15,6450
2021-04-12,8064,10357775,205800310,20.0,20.45,19.4,19.65,0.45,4236
2021-04-13,8064,5684146,107380536,19.6,19.6,18.5,18.55,-1.1,2564
2021-04-14,8064,4796584,87509584,18.45,19.05,17.5,18.0,-0.55,1797
2021-04-15,8064,5927250,110494804,18.25,18.85,18.1,18.35,0.35,1262
2021-04-16,8064,1486143,27438097,18.35,18.75,18.35,18.35,0.0,738
2021-04-19,8064,2176715,40354426,18.45,18.8,18.35,18.5,0.15,940
2021-04-20,8064,23827166,479491440,18.7,20.35,18.7,20.35,1.85,7414
2021-04-21,8064,9247358,185373762,20.3,20.55,19.75,19.85,-0.5,3947
2021-04-22,8064,7287786,140794164,19.85,20.2,18.7,18.7,-1.15,2797
2021-04-23,8064,2393027,45047805,18.7,19.2,18.5,18.8,0.1,962
2021-04-26,8064,2120896,39746146,18.85,19.05,18.65,18.7,-0.1,885
2021-04-27,8064,12638003,250722191,18.85,20.25,18.5,20.1,1.4,4334
2021-04-28,8064,3493273,68350447,19.8,20.0,19.3,19.45,-0.65,1457
2021-04-29,8064,2250051,43339863,19.45,19.7,19.0,19.1,-0.35,939
2021-05-03,8064,3505913,63803890,18.9,18.9,17.7,17.7,-1.4,1364
2021-05-04,8064,2591381,43924347,17.7,18.0,16.25,17.2,-0.5,1089
2021-05-05,8064,912903,15825622,17.1,17.7,16.65,17.2,0.0,477
2021-05-06,8064,904887,15604489,17.3,17.65,16.9,17.1,-0.1,414
2021-05-07,8064,1035323,17853706,17.1,17.75,17.1,17.7,0.6,423
2021-05-10,8064,804286,13992567,17.9,18.0,17.2,17.3,-0.4,404
2021-05-11,8064,2337158,40061030,17.4,17.9,16.45,16.75,-0.55,1021
2021-05-12,8064,2888936,45226877,16.4,16.55,15.1,15.35,-1.4,1208
2021-05-13,8064,1170309,17515111,14.35,15.7,14.3,15.35,0.0,538
2021-05-14,8064,826278,12771232,15.7,16.0,15.1,15.1,-0.25,428
2021-05-17,8064,1490917,21124011,13.75,14.95,13.75,13.9,-1.2,611
2021-05-18,8064,722128,10691568,14.05,15.15,14.05,15.1,1.2,317
2021-05-19,8064,672673,10235096,15.2,15.6,14.9,15.25,0.15,331
2021-05-20,8064,391036,5903193,15.2,15.35,14.85,14.95,-0.3,199
2021-05-21,8064,356242,5403116,15.3,15.45,15.0,15.25,0.3,221
2021-05-24,8064,460455,7051182,15.0,15.6,14.9,15.5,0.25,230
2021-05-25,8064,2451885,40043702,15.8,16.7,15.6,16.5,1.0,922
2021-05-26,8064,1025565,16517500,16.1,16.55,15.95,16.05,-0.45,445
2021-05-27,8064,417296,6655328,16.1,16.1,15.8,16.0,-0.05,211
2021-05-28,8064,780285,12563110,16.35,16.35,16.0,16.1,0.1,312
2021-05-31,8064,31052777,533386537,16.1,17.7,16.1,17.7,1.6,3757
2021-06-01,8064,8688078,155403918,17.15,18.45,17.0,18.35,0.65,3393
2021-06-02,8064,3035609,54303933,18.4,18.4,17.5,17.95,-0.4,1284
2021-06-03,8064,1026258,18178539,18.1,18.1,17.6,17.65,-0.3,526
2021-06-04,8064,885659,15335961,17.6,17.6,17.2,17.25,-0.4,456
2021-06-07,8064,900518,15580043,17.2,17.45,17.0,17.35,0.1,416
2021-06-08,8064,2613904,46680614,17.4,18.2,17.2,17.95,0.6,987
2021-06-09,8064,1337539,23624628,17.8,17.95,17.4,17.5,-0.45,576
2021-06-10,8064,801325,13915485,17.4,17.6,17.15,17.5,0.0,389
2021-06-11,8064,744966,12919792,17.55,17.65,17.15,17.15,-0.35,308
